query_id,device,rule_title,has_label_2,has_label_1,label2_ttps,label1_ttps
62b7ccc9-23b4-471e-aa15-6da3663c4d59,EDR,PowerShell Base64 Encoded Reflective Assembly Load,1,1,,
d2125259-ddea-4c1c-9c22-977eb5b29cf0,EDR,New Root Certificate Installed Via Certutil.EXE,1,1,,
81325ce1-be01-4250-944f-b4789644556f,EDR,Schedule Task Creation From Env Variable Or Potentially Suspicious Path Via Schtasks.EXE,1,1,,
c83bf4b5-cdf0-437c-90fa-43d734f7c476,EDR,Run PowerShell Script from Redirected Input Stream,1,1,,
bed2a484-9348-4143-8a8a-b801c979301c,EDR,Webshell Detection With Command Line Keywords,1,1,,
d557dc06-62e8-4468-a8e8-7984124908ce,EDR,HackTool - WinPwn Execution,1,1,,
9f546b25-5f12-4c8d-8532-5893dcb1e4b8,EDR,Potentially Suspicious Child Process Of DiskShadow.EXE,1,1,,
ed5d72a6-f8f4-479d-ba79-02f6a80d7471,EDR,Potential LethalHTA Technique Execution,1,1,,
1ca6bd18-0ba0-44ca-851c-92ed89a61085,EDR,UAC Bypass Using Consent and Comctl32 - Process,1,1,,
d3bf399f-b0cf-4250-8bb4-dfc192ab81dc,EDR,Ie4uinit Lolbin Use From Invalid Path,1,1,,
c7942406-33dd-4377-a564-0f62db0593a3,EDR,Suspicious CodePage Switch Via CHCP,1,1,,
aae1243f-d8af-40d8-ab20-33fc6d0c55bc,EDR,Suspicious Use of PsLogList,1,1,,
9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d,EDR,Usage Of Web Request Commands And Cmdlets,1,1,,
d679950c-abb7-43a6-80fb-2a480c4fc450,EDR,PDQ Deploy Remote Adminstartion Tool Execution,1,1,,
7dbbcac2-57a0-45ac-b306-ff30a8bd2981,EDR,Windows AMSI Related Registry Tampering Via CommandLine,1,1,,
e1561947-b4e3-4a74-9bdd-83baed21bdb5,EDR,Invoke-Obfuscation Via Use Clip,1,1,,
21d856f9-9281-4ded-9377-51a1a6e2a432,EDR,Potential Persistence Via Logon Scripts - CommandLine,1,1,,
138d3531-8793-4f50-a2cd-f291b2863d78,EDR,Suspicious Service Path Modification,1,1,,
05f3c945-dcc8-4393-9f3d-af65077a8f86,EDR,Suspicious SYSVOL Domain Group Policy Access,1,1,,
cbec226f-63d9-4eca-9f52-dfb6652f24df,EDR,Suspicious Process Parents,1,1,,
fd877b94-9bb5-4191-bb25-d79cbd93c167,EDR,Dumping of Sensitive Hives Via Reg.EXE,1,1,,
6345b048-8441-43a7-9bed-541133633d7a,EDR,ManageEngine Endpoint Central Dctask64.EXE Potential Abuse,1,1,,
b7e2a8d4-74bb-4b78-adc9-3f92af2d4829,EDR,Reg Add Suspicious Paths,1,1,,
b0524451-19af-4efa-a46f-562a977f792e,EDR,ShimCache Flush,1,1,,
575dce0c-8139-4e30-9295-1ee75969f7fe,EDR,Potential Reconnaissance Activity Via GatherNetworkInfo.VBS,1,1,,
f37aba28-a9e6-4045-882c-d5004043b337,EDR,Potential Arbitrary File Download Via Cmdl32.EXE,1,1,,
cea72823-df4d-4567-950c-0b579eaf0846,EDR,Potential Dropper Script Execution Via WScript/CScript,1,1,,
de587dce-915e-4218-aac4-835ca6af6f70,EDR,Potential Persistence Attempt Via Run Keys Using Reg.EXE,1,1,,
32410e29-5f94-4568-b6a3-d91a8adad863,EDR,PUA - Fast Reverse Proxy (FRP) Execution,1,1,,
4a2a2c3e-209f-4d01-b513-4155a540b469,EDR,Suspicious MsiExec Embedding Parent,1,1,,
44030449-b0df-4c94-aae1-502359ab28ee,EDR,PUA - TruffleHog Execution,1,1,,
a29c1813-ab1f-4dde-b489-330b952e91ae,EDR,Suspicious Network Command,1,1,,
a6a39bdb-935c-4f0a-ab77-35f4bbf44d33,EDR,Suspicious Script Execution From Temp Folder,1,1,,
dc4576d4-7467-424f-9eee-fd2b02855fe0,EDR,Suspicious Cabinet File Execution Via Msdt.EXE,1,1,,
fb50eb7a-5ab1-43ae-bcc9-091818cb8424,EDR,Disabled IE Security Features,1,0,,
514e7e3e-b3b4-4a67-af60-be20f139198b,EDR,PUA - AdFind.EXE Execution,1,1,,
07f8bdc2-c9b3-472a-9817-5a670b872f53,EDR,Potential Reconnaissance For Cached Credentials Via Cmdkey.EXE,1,1,,
4480827a-9799-4232-b2c4-ccc6c4e9e12b,EDR,Suspicious CertReq Command to Download,1,1,,
b655a06a-31c0-477a-95c2-3726b83d649d,EDR,Suspicious Userinit Child Process,1,1,,
431a1fdb-4799-4f3b-91c3-a683b003fc49,EDR,New Kernel Driver Via SC.EXE,1,1,,
e4a6b256-3e47-40fc-89d2-7a477edd6915,EDR,System File Execution Location Anomaly,1,1,,
1327381e-6ab0-4f38-b583-4c1b8346a56b,EDR,Potential Command Line Path Traversal Evasion Attempt,1,1,,
49be8799-7b4d-4fda-ad23-cafbefdebbc5,EDR,Use of Wfc.exe,1,1,,
05c36dd6-79d6-4a9a-97da-3db20298ab2d,EDR,XSL Script Execution Via WMIC.EXE,1,1,,
df55196f-f105-44d3-a675-e9dfb6cc2f2b,EDR,Renamed AdFind Execution,1,1,,
cd3d1298-eb3b-476c-ac67-12847de55813,EDR,DLL Execution via Rasautou.exe,1,1,,
15434e33-5027-4914-88d5-3d4145ec25a9,EDR,Potential Product Reconnaissance Via Wmic.EXE,1,1,,
480e7e51-e797-47e3-8d72-ebfce65b6d8d,EDR,Python Spawning Pretty TTY on Windows,1,1,,
5e3cc4d8-3e68-43db-8656-eaaeefdec9cc,EDR,Suspicious Invoke-WebRequest Execution,1,1,,
e83e8899-c9b2-483b-b355-5decc942b959,EDR,Interesting Service Enumeration Via Sc.EXE,1,1,,
cf0c254b-22f1-4b2b-8221-e137b3c0af94,EDR,HackTool - Impersonate Execution,1,1,,
d21374ff-f574-44a7-9998-4a8c8bf33d7d,EDR,WmiPrvSE Spawned A Process,1,1,,
2704ab9e-afe2-4854-a3b1-0c0706d03578,EDR,HackTool - Dumpert Process Dumper Execution,1,1,,
efec536f-72e8-4656-8960-5e85d091345b,EDR,Set Suspicious Files as System Files Using Attrib.EXE,1,1,,
6e968eb1-5f05-4dac-94e9-fd0c5cb49fd6,EDR,Uncommon Link.EXE Parent Process,1,1,,
3d3aa6cd-6272-44d6-8afc-7e88dfef7061,EDR,Change Default File Association Via Assoc,1,1,,
e9b61244-893f-427c-b287-3e708f321c6b,EDR,Potential Privilege Escalation Using Symlink Between Osk and Cmd,1,1,,
0bbc6369-43e3-453d-9944-cae58821c173,EDR,Execution via WorkFolders.exe,1,1,,
3b3c7f55-f771-4dd6-8a6e-08d057a17caf,EDR,Arbitrary File Download Via MSPUB.EXE,1,1,,
fa1a7e52-3d02-435b-81b8-00da14dd66c1,EDR,Diskshadow Script Mode - Execution From Potential Suspicious Location,1,1,,
853e74f9-9392-4935-ad3b-2e8c040dae86,EDR,UAC Bypass Using DismHost,1,0,,
09576804-7a05-458e-a817-eb718ca91f54,EDR,Suspicious PowerShell IEX Execution Patterns,1,1,,
b2317cfa-4a47-4ead-b3ff-297438c0bc2d,EDR,HackTool - SharpView Execution,1,1,,
b19146a3-25d4-41b4-928b-1e2a92641b1b,EDR,Remote Access Tool - ScreenConnect Server Web Shell Execution,1,1,,
043c4b8b-3a54-4780-9682-081cb6b8185c,EDR,Suspicious IIS Module Registration,0,1,,
45239e6a-b035-4aaf-b339-8ad379fcb67e,EDR,Process Proxy Execution Via Squirrel.EXE,1,1,,
7cce6fc8-a07f-4d84-a53e-96e1879843c9,EDR,Potential Binary Impersonating Sysinternals Tools,1,1,,
6b369ced-4b1d-48f1-b427-fdc0de0790bd,EDR,Suspicious Diantz Alternate Data Stream Execution,1,1,,
15619216-e993-4721-b590-4c520615a67d,EDR,Potential Meterpreter/CobaltStrike Activity,1,1,,
515c8be5-e5df-4c5e-8f6d-a4a2f05e4b48,EDR,CreateDump Process Dump,1,1,,
f7375e28-5c14-432f-b8d1-1db26c832df3,EDR,Potential Arbitrary DLL Load Using Winword,1,1,,
bf361876-6620-407a-812f-bfe11e51e924,EDR,Compressed File Extraction Via Tar.EXE,1,1,,
15bd98ea-55f4-4d37-b09a-e7caa0fa2221,EDR,Rundll32 InstallScreenSaver Execution,1,1,,
d059842b-6b9d-4ed1-b5c3-5b89143c6ede,EDR,File Download Via Bitsadmin,1,1,,
17769c90-230e-488b-a463-e05c08e9d48f,EDR,Powershell Defender Exclusion,1,0,,
f38ce0b9-5e97-4b47-a211-7dc8d8b871da,EDR,Potential RDP Tunneling Via Plink,1,0,,
4abc0ec4-db5a-412f-9632-26659cddf145,EDR,UEFI Persistence Via Wpbbin - ProcessCreation,1,1,,
6d3a3952-6530-44a3-8554-cf17c116c615,EDR,Potentially Suspicious JWT Token Search Via CLI,1,1,,
3bad990e-4848-4a78-9530-b427d854aac0,EDR,Domain Trust Discovery Via Dsquery,1,1,,
90d50722-0483-4065-8e35-57efaadd354d,EDR,Arbitrary MSI Download Via Devinit.EXE,1,1,,
b2ddd389-f676-4ac4-845a-e00781a48e5f,EDR,Using SettingSyncHost.exe as LOLBin,1,1,,
5afee48e-67dd-4e03-a783-f74259dcf998,EDR,Potential LSASS Process Dump Via Procdump,1,1,,
e20b5b14-ce93-4230-88af-981983ef6e74,EDR,QuickAssist Execution,0,1,,
f0507c0f-a3a2-40f5-acc6-7f543c334993,EDR,Suspicious File Execution From Internet Hosted WebDav Share,1,1,,
180c7c5c-d64b-4a63-86e9-68910451bc8b,EDR,Potential File Download Via MS-AppInstaller Protocol Handler,1,1,,
c625d754-6a3d-4f65-9c9a-536aea960d37,EDR,Permission Check Via Accesschk.EXE,1,1,,
3c1b5fb0-c72f-45ba-abd1-4d4c353144ab,EDR,Process Creation Using Sysnative Folder,1,1,,
88d6e60c-759d-4ac1-a447-c0f1466c2d21,EDR,Chromium Browser Instance Executed With Custom Extension,0,1,,
88a87a10-384b-4ad7-8871-2f9bf9259ce5,EDR,Suspicious Regsvr32 Execution From Remote Share,1,1,,
52cad028-0ff0-4854-8f67-d25dfcbc78b4,EDR,HTML Help HH.EXE Suspicious Child Process,1,1,,
1a5fefe6-734f-452e-a07d-fc1c35bce4b2,EDR,Firewall Rule Deleted Via Netsh.EXE,1,1,,
0e0255bf-2548-47b8-9582-c0955c9283f5,EDR,Suspicious Reg Add BitLocker,1,1,,
fc0e89b5-adb0-43c1-b749-c12a10ec37de,EDR,SafeBoot Registry Key Deleted Via Reg.EXE,1,1,,
6640f31c-01ad-49b5-beb5-83498a5cd8bd,EDR,Potential Arbitrary Code Execution Via Node.EXE,1,1,,
98dedfdd-8333-49d4-9f23-d7018cccae53,EDR,Enable LM Hash Storage - ProcCreation,1,1,,
1cc50f3f-1fc8-4acf-b2e9-6f172e1fdebd,EDR,Suspicious Rundll32 Invoking Inline VBScript,1,0,,
40b19fa6-d835-400c-b301-41f3a2baacaf,EDR,VolumeShadowCopy Symlink Creation Via Mklink,1,0,,
055fb54c-a8f4-4aee-bd44-f74cf30a0d9d,EDR,HackTool - SharpMove Tool Execution,1,0,,
cafeeba3-01da-4ab4-b6c4-a31b1d9730c7,EDR,PrintBrm ZIP Creation of Extraction,1,1,,
b18c9d4c-fac9-4708-bd06-dd5bfacf200f,EDR,HackTool - F-Secure C3 Load by Rundll32,1,0,,
5cc90652-4cbd-4241-aa3b-4b462fa5a248,EDR,Potential Recon Activity Via Nltest.EXE,1,1,,
c27515df-97a9-4162-8a60-dc0eeb51b775,EDR,Suspicious Microsoft OneNote Child Process,1,1,,
9ccba514-7cb6-4c5c-b377-700758f2f120,EDR,Suspicious Child Process of AspNetCompiler,1,0,,
1444443e-6757-43e4-9ea4-c8fc705f79a2,EDR,Boot Configuration Tampering Via Bcdedit.EXE,1,1,,
c248c896-e412-4279-8c15-1c558067b6fa,EDR,Enumerate All Information With Whoami.EXE,1,1,,
e6474a1b-5390-49cd-ab41-8d88655f7394,EDR,Renamed Mavinject.EXE Execution,1,1,,
0649be4a-aeb0-45b0-b89e-7f1668f6d9c0,EDR,IIS WebServer Log Deletion via CommandLine Utilities,1,1,,
899133d5-4d7c-4a7f-94ee-27355c879d90,EDR,Python Inline Command Execution,1,1,,
ebea773c-a8f1-42ad-a856-00cb221966e8,EDR,DLL Sideloading by VMware Xfer Utility,1,1,,
5a6b7c8d-9e0f-1a2b-3c4d-5e6f7a8b9c0d,EDR,Cmd Launched with Hidden Start Flags to Suspicious Targets,1,1,,
60bfeac3-0d35-4302-8efb-1dd16f715bc6,EDR,Suspicious SysAidServer Child,1,0,,
970823b7-273b-460a-8afc-3a6811998529,EDR,Uncommon One Time Only Scheduled Task At 00:00,1,1,,
aa0b3a82-eacc-4ec3-9150-b5a9a3e3f82f,EDR,Potential Download/Upload Activity Using Type Command,1,1,,
e66779cc-383e-4224-a3a4-267eeb585c40,EDR,Bypass UAC via CMSTP,1,1,,
e52cb31c-10ed-4aea-bcb7-593c9f4a315b,EDR,UAC Bypass via Windows Firewall Snap-In Hijack,1,1,,
7124aebe-4cd7-4ccb-8df0-6d6b93c96795,EDR,Suspicious Kernel Dump Using Dtrace,1,1,,
023394c4-29d5-46ab-92b8-6a534c6f447b,EDR,Suspicious HWP Sub Processes,1,1,,
ae215552-081e-44c7-805f-be16f975c8a2,EDR,Suspicious Debugger Registration Cmdline,1,1,,
24e3e58a-646b-4b50-adef-02ef935b9fc8,EDR,Hacktool Execution - Imphash,1,0,,
f9999590-1f94-4a34-a91e-951e47bedefd,EDR,Suspicious Provlaunch.EXE Child Process,1,0,,
ec290c06-9b6b-4338-8b6b-095c0f284f10,EDR,Suspicious Execution of Shutdown to Log Out,1,1,,
0b80ade5-6997-4b1d-99a1-71701778ea61,EDR,Imports Registry Key From an ADS,1,1,,
70ad0861-d1fe-491c-a45f-fa48148a300d,EDR,File Download via CertOC.EXE,1,1,,
e56d3073-83ff-4021-90fe-c658e0709e72,EDR,Gpresult Display Group Policy Information,0,1,,
d3c3861d-c504-4c77-ba55-224ba82d0118,EDR,New Network Trace Capture Started Via Netsh.EXE,1,1,,
8e0bb260-d4b2-4fff-bb8d-3f82118e6892,EDR,Potentially Suspicious CMD Shell Output Redirect,1,1,,
087790e3-3287-436c-bccf-cbd0184a7db1,EDR,Potential CommandLine Path Traversal Via Cmd.EXE,1,1,,
1e53dd56-8d83-4eb4-a43e-b790a05510aa,EDR,Always Install Elevated MSI Spawned Cmd And Powershell,1,1,,
99b7460d-c9f1-40d7-a316-1f36f61d52ee,EDR,Cscript/Wscript Uncommon Script Extension Execution,1,1,,
c80e66d8-1780-48a9-b412-46663fd21ac0,EDR,Suspicious Autorun Registry Modified via WMI,1,1,,
9212f354-7775-4e28-9c9f-8f0a4544e664,EDR,Active Directory Database Snapshot Via ADExplorer,1,1,,
8e95e73e-ba02-4a87-b4d7-0929b8053038,EDR,Suspicious ArcSOC.exe Child Process,1,1,,
a642964e-bead-4bed-8910-1bb4d63e3b4d,EDR,HackTool - Mimikatz Execution,1,0,,
39ed3c80-e6a1-431b-9df3-911ac53d08a7,EDR,UAC Bypass Using NTFS Reparse Point - Process,1,1,,
88656cec-6c3b-487c-82c0-f73ebb805503,EDR,Remote Access Tool - UltraViewer Execution,0,1,,
eb2d07d4-49cb-4523-801a-da002df36602,EDR,HackTool - EDRSilencer Execution,1,1,,
97a80ec7-0e2f-4d05-9ef4-65760e634f6b,EDR,Security Privileges Enumeration Via Whoami.EXE,1,1,,
38646daa-e78f-4ace-9de0-55547b2d30da,EDR,PUA - Seatbelt Execution,1,1,,
e7888eb1-13b0-4616-bd99-4bc0c2b054b9,EDR,Dllhost.EXE Execution Anomaly,1,1,,
9bd04a79-dabe-4f1f-a5ff-92430265c96b,EDR,Privilege Escalation via Named Pipe Impersonation,1,1,,
b222df08-0e07-11eb-adc1-0242ac120002,EDR,Invoke-Obfuscation CLIP+ Launcher,1,1,,
8823e85d-31d8-473e-b7f4-92da070f0fc6,EDR,Suspicious ShellExec_RunDLL Call Via Ordinal,1,1,,
bb76d96b-821c-47cf-944b-7ce377864492,EDR,Suspicious NTLM Authentication on the Printer Spooler Service,1,1,,
f6d1dd2f-b8ce-40ca-bc23-062efb686b34,EDR,Script Event Consumer Spawning Process,1,1,,
62b20d44-1546-4e61-afce-8e175eb9473c,EDR,Service StartupType Change Via PowerShell Set-Service,1,1,,
cb0fe7c5-f3a3-484d-aa25-d350a7912729,EDR,Suspicious Driver/DLL Installation Via Odbcconf.EXE,1,1,,
c9192ad9-75e5-43eb-8647-82a0a5b493e3,EDR,PUA - Mouse Lock Execution,1,1,,
52788a70-f1da-40dd-8fbd-73b5865d6568,EDR,JScript Compiler Execution,1,1,,
b1377339-fda6-477a-b455-ac0923f9ec2c,EDR,Remote Access Tool - AnyDesk Piped Password Via CLI,0,1,,
4627c6ae-6899-46e2-aa0c-6ebcb1becd19,EDR,HackTool - Impacket Tools Execution,1,1,,
e593cf51-88db-4ee1-b920-37e89012a3c9,EDR,Potentially Suspicious Rundll32 Activity,1,1,,
4ac47ed3-44c2-4b1f-9d51-bf46e8914126,EDR,TrustedPath UAC Bypass Pattern,1,1,,
ba3f5c1b-6272-4119-9dbd-0bc8d21c2702,EDR,Potential WinAPI Calls Via CommandLine,1,1,,
0ba863e6-def5-4e50-9cea-4dd8c7dc46a4,EDR,Control Panel Items,1,1,,
ed825c86-c009-4014-b413-b76003e33d35,EDR,Windows Binary Executed From WSL,1,1,,
37c1333a-a0db-48be-b64b-7393b2386e3b,EDR,Hacktool Execution - PE Metadata,1,1,,
b97cd4b1-30b8-4a9d-bd72-6293928d52bc,EDR,Indirect Command Execution By Program Compatibility Wizard,1,1,,
57bff678-25d1-4d6c-8211-8ca106d12053,EDR,Remote Access Tool - ScreenConnect Execution,0,1,,
ad720b90-25ad-43ff-9b5e-5c841facc8e5,EDR,User Added to Local Administrators Group,1,1,,
c453ab7a-1f5c-4716-a3b4-dea8135fb43a,EDR,Registry Manipulation via WMI Stdregprov,1,1,,
0e8cfe08-02c9-4815-a2f8-0d157b7ed33e,EDR,File Download with Headless Browser,1,1,,
bac9fb54-2da7-44e9-988f-11e9a5edbc0c,EDR,Potential Password Spraying Attempt Using Dsacls.EXE,1,0,,
06b401f4-107c-4ff9-947f-9ec1e7649f1e,EDR,Potential Arbitrary Command Execution Via FTP.EXE,1,1,,
c3a99af4-35a9-4668-879e-c09aeb4f2bdf,EDR,Rundll32 Execution With Uncommon DLL Extension,1,1,,
589ac73f-8e12-409c-964e-31a2f5775ae2,EDR,HackTool - WSASS Execution,1,1,,
7864a175-3654-4824-9f0d-f0da18ab27c0,EDR,Password Set to Never Expire via WMI,1,1,,
b30a8bc5-e21b-4ca2-9420-0a94019ac56a,EDR,Use of VisualUiaVerifyNative.exe,1,1,,
00d49ed5-4491-4271-a8db-650a4ef6f8c1,EDR,Suspicious Download from Office Domain,1,1,,
3037d961-21e9-4732-b27a-637bcc7bf539,EDR,Suspicious High IntegrityLevel Conhost Legacy Option,1,1,,
9df0dd3a-1a5c-47e3-a2bc-30ed177646a0,EDR,Remote Code Execute via Winrm.vbs,1,1,,
cbb9e3d1-2386-4e59-912e-62f1484f7a89,EDR,Conhost Spawned By Uncommon Parent Process,1,1,,
20a5ffa1-3848-4584-b6f8-c7c7fd9f69c8,EDR,Ruby Inline Command Execution,1,1,,
727454c0-d851-48b0-8b89-385611ab0704,EDR,Lolbin Unregmp2.exe Use As Proxy,1,1,,
f14e169e-9978-4c69-acb3-1cff8200bc36,EDR,Suspicious GrpConv Execution,1,1,,
3b6ab547-8ec2-4991-b9d2-2b06702a48d7,EDR,PowerShell Download Pattern,1,1,,
f3d39c45-de1a-4486-a687-ab126124f744,EDR,Sdiagnhost Calling Suspicious Child Process,1,1,,
dcaa3f04-70c3-427a-80b4-b870d73c94c4,EDR,Dynamic .NET Compilation Via Csc.EXE,1,1,,
c615d676-f655-46b9-b913-78729021e5d7,EDR,Data Export From MSSQL Table Via BCP.EXE,1,1,,
ad92e3f9-7eb6-460e-96b1-582b0ccbb980,EDR,UAC Bypass Using MSConfig Token Modification - Process,1,1,,
b17ea6f7-6e90-447e-a799-e6c0a493d6ce,EDR,Shadow Copies Creation Using Operating Systems Utilities,1,1,,
2ddef153-167b-4e89-86b6-757a9e65dcac,EDR,File Download Via Bitsadmin To A Suspicious Target Folder,1,1,,
2fdefcb3-dbda-401e-ae23-f0db027628bc,EDR,Sticky Key Like Backdoor Execution,1,1,,
7d1aaf3d-4304-425c-b7c3-162055e0b3ab,EDR,Potential Data Exfiltration Activity Via CommandLine Tools,1,1,,
1775e15e-b61b-4d14-a1a3-80981298085a,EDR,Rundll32 Execution Without CommandLine Parameters,1,0,,
fdb62a13-9a81-4e5c-a38f-ea93a16f6d7c,EDR,PowerShell Base64 Encoded FromBase64String Cmdlet,1,1,,
bdeeabc9-ff2a-4a51-be59-bb253aac7891,EDR,PUA - Wsudo Suspicious Execution,1,1,,
7a02e22e-b885-4404-b38b-1ddc7e65258a,EDR,Suspicious Schtasks Schedule Type With High Privileges,1,1,,
aaf46cdc-934e-4284-b329-34aa701e3771,EDR,Uncommon Child Process Of BgInfo.EXE,1,1,,
1fb76ab8-fa60-4b01-bddd-71e89bf555da,EDR,Pubprn.vbs Proxy Execution,1,1,,
e212d415-0e93-435f-9e1a-f29005bb4723,EDR,Suspicious Remote Child Process From Outlook,1,1,,
9c7e131a-0f2c-4ae0-9d43-b04f4e266d43,EDR,Uncommon Child Process Of Appvlp.EXE,1,1,,
24357373-078f-44ed-9ac4-6d334a668a11,EDR,Direct Autorun Keys Modification,1,1,,
49f2f17b-b4c8-4172-a68b-d5bf95d05130,EDR,UAC Bypass via ICMLuaUtil,1,1,,
b9f0e6f5-09b4-4358-bae4-08408705bd5c,EDR,New User Created Via Net.EXE With Never Expire Option,1,1,,
f1edd233-30b5-4823-9e6a-c4171b24d316,EDR,Rundll32 Registered COM Objects,1,1,,
d22e2925-cfd8-463f-96f6-89cec9d9bc5f,EDR,XBAP Execution From Uncommon Locations Via PresentationHost.EXE,1,1,,
24c77512-782b-448a-8950-eddb0785fc71,EDR,SQLite Chromium Profile Data DB Access,1,1,,
aa3a6f94-890e-4e22-b634-ffdfd54792cc,EDR,Suspicious Binary In User Directory Spawned From Office Application,1,1,,
69ca006d-b9a9-47f5-80ff-ecd4d25d481a,EDR,HackTool - TruffleSnout Execution,1,1,,
99cf1e02-00fb-4c0d-8375-563f978dfd37,EDR,Deny Service Access Using Security Descriptor Tampering Via Sc.EXE,1,1,,
a238b5d0-ce2d-4414-a676-7a531b3d13d6,EDR,ETW Trace Evasion Activity,1,0,,
c947b146-0abc-4c87-9c64-b17e9d7274a2,EDR,Shadow Copies Deletion Using Operating Systems Utilities,1,1,,
2e65275c-8288-4ab4-aeb7-6274f58b6b20,EDR,Procdump Execution,1,1,,
3b4e950b-a3ea-44d3-877e-432071990709,EDR,Notepad Password Files Discovery,1,1,,
2db93a3f-3249-4f73-9e68-0e77a0f8ae7e,EDR,Remote Access Tool - TacticalRMM Agent Registration to Potentially Attacker-Controlled Server,1,1,,
5fc297ae-25b6-488a-8f25-cc12ac29b744,EDR,Potentially Suspicious Usage Of Qemu,1,1,,
104cdb48-a7a8-4ca7-a453-32942c6e5dcb,EDR,File Download Using ProtocolHandler.exe,1,1,,
dbc1f800-0fe0-4bc0-9c66-292c2abe3f78,EDR,Delete Important Scheduled Task,1,1,,
178e615d-e666-498b-9630-9ed363038101,EDR,Elevated System Shell Spawned From Uncommon Parent Location,1,1,,
2fbbe9ff-0afc-470b-bdc0-592198339968,EDR,Remote Access Tool - Potential MeshAgent Execution - Windows,0,1,,
7f741dcf-fc22-4759-87b4-9ae8376676a2,EDR,Bypass UAC via Fodhelper.exe,1,1,,
baef1ec6-2ca9-47a3-97cc-4cf2bda10b77,EDR,Potential Credential Dumping Attempt Using New NetworkProvider - CLI,1,1,,
b0ce780f-10bd-496d-9067-066d23dc3aa5,EDR,HackTool - SharpWSUS/WSUSpendu Execution,1,1,,
c73124a7-3e89-44a3-bdc1-25fe4df754b1,EDR,Copy From VolumeShadowCopy Via Cmd.EXE,1,1,,
79df3f68-dccb-48e9-9171-b75cbc37c51d,EDR,Potential Lateral Movement via Windows Remote Shell,1,1,,
deb9b646-a508-44ee-b7c9-d8965921c6b6,EDR,Powershell Token Obfuscation - Process Creation,0,0,,
3ffd6f51-e6c1-47b7-94b4-c1e61d4117c5,EDR,Certificate Exported Via Certutil.EXE,1,1,,
36210e0d-5b19-485d-a087-c096088885f0,EDR,Suspicious PowerShell Parameter Substring,1,1,,
c11aecef-9c37-45a6-9c07-bc0782f963fd,EDR,RunMRU Registry Key Deletion,1,1,,
f26307d8-14cd-47e3-a26b-4b4769f24af6,EDR,HackTool - CrackMapExec Process Patterns,1,0,,
e92a4287-e072-4a40-9739-370c106bb750,EDR,HackTool - SOAPHound Execution,1,1,,
9f8573c9-22b4-40e3-89c1-72bc2b8d49ab,EDR,Scheduled Task Creation Masquerading as System Processes,1,1,,
01aeb693-138d-49d2-9403-c4f52d7d3d62,EDR,RDP Connection Allowed Via Netsh.EXE,1,1,,
d487ed4a-fd24-436d-a0b2-f4e95f7b2635,EDR,Suspicious ClickFix/FileFix Execution Pattern,1,1,,
e76ca062-4de0-4d79-8d90-160a0d335eca,EDR,PUA - Kernel Driver Utility (KDU) Execution,1,1,,
27ba3207-dd30-4812-abbf-5d20c57d474e,EDR,Suspicious Chromium Browser Instance Executed With Custom Extension,0,1,,
50919691-7302-437f-8e10-1fe088afa145,EDR,Regsvr32 DLL Execution With Uncommon Extension,1,1,,
b2309017-4235-44fe-b5af-b15363011957,EDR,Uncommon Child Process Of Defaultpack.EXE,1,1,,
f91e51c9-f344-4b32-969b-0b6f6b8537d4,EDR,Renamed Schtasks Execution,1,1,,
b5c7395f-e501-4a08-94d4-57fe7a9da9d2,EDR,Potential Binary Proxy Execution Via Cdb.EXE,1,1,,
da2738f2-fadb-4394-afa7-0a0674885afa,EDR,Sdclt Child Processes,1,1,,
e4ed6030-ffe5-4e6a-8a8a-ab3c1ab9d94e,EDR,Disable Windows IIS HTTP Logging,1,1,,
4a6713f6-3331-11ed-a261-0242ac120002,EDR,Taskkill Symantec Endpoint Protection,1,1,,
452bce90-6fb0-43cc-97a5-affc283139b3,EDR,Suspicious Windows Defender Registry Key Tampering Via Reg.EXE,1,1,,
f117933c-980c-4f78-b384-e3d838111165,EDR,Windows Share Mount Via Net.EXE,1,1,,
258fc8ce-8352-443a-9120-8a11e4857fa5,EDR,Potential Arbitrary Command Execution Using Msdt.EXE,1,1,,
38879043-7e1e-47a9-8d46-6bec88e201df,EDR,Potential Persistence Attempt Via Existing Service Tampering,1,1,,
88872991-7445-4a22-90b2-a3adadb0e827,EDR,Stop Windows Service Via Net.EXE,1,1,,
4833155a-4053-4c9c-a997-777fcea0baa7,EDR,SQLite Firefox Profile Data DB Access,1,1,,
64760eef-87f7-4ed3-93fd-655668ea9420,EDR,Use of Scriptrunner.exe,1,1,,
6225c53a-a96e-4235-b28f-8d7997cd96eb,EDR,Hypervisor-protected Code Integrity (HVCI) Related Registry Tampering Via CommandLine,1,1,,
67f113fa-e23d-4271-befa-30113b3e08b1,EDR,Suspicious JavaScript Execution Via Mshta.EXE,1,0,,
d7eb979b-c2b5-4a6f-a3a7-c87ce6763819,EDR,Suspicious Control Panel DLL Load,1,1,,
c598cc0c-9e70-4852-b9eb-8921af79f598,EDR,Hacktool - EDR-Freeze Execution,1,1,,
e312efd0-35a1-407f-8439-b8d434b438a6,EDR,Potential PowerShell Obfuscation Via WCHAR/CHAR,1,1,,
771d1eb5-9587-4568-95fb-9ec44153a012,EDR,PUA - NSudo Execution,1,1,,
30e92f50-bb5a-4884-98b5-d20aa80f3d7a,EDR,Hidden Powershell in Link File Pattern,1,1,,
